CODMES;CLIENTE;CLIENTE;NUMBANCOS;EDAD;BCOTCMAX;GENERO
201912;516;INFORMAL;4;44;IBK;F
201912;517;DEPENDIENTE;2;28;BCP;M
201912;518;INFORMAL;3;68;CENCOSUD;F
201912;519;PROFESIONAL INDEPENDIENTE;1;23;IBK;F
201912;520;DEPENDIENTE;1;24;IBK;F
201912;521;DEPENDIENTE;3;23;FINANC_UNO;F
201912;522;INFORMAL;1;23;IBK;F
201912;523;INFORMAL;1;42;IBK;M
201912;524;INFORMAL;3;34;IBK;F
201912;525;DEPENDIENTE;1;44;BCP;M
201912;526;DEPENDIENTE;1;37;IBK;M
201912;527;PROFESIONAL INDEPENDIENTE;1;41;IBK;F
201912;528;DEPENDIENTE;1;22;IBK;F
201912;529;INFORMAL;1;22;BCP;M
201912;530;PROFESIONAL INDEPENDIENTE;3;58;FINANC_UNO;F
201912;531;INFORMAL;2;29;IBK;F
201912;532;DEPENDIENTE;1;35;RIPLEY;M
201912;533;INFORMAL;2;30;BCP;M
201912;534;INFORMAL;2;62;CREDISCOTIA;M
201912;535;PROFESIONAL INDEPENDIENTE;1;33;SCOTIA;M
201912;536;DEPENDIENTE;1;34;FINANC_UNO;M
201912;537;DEPENDIENTE;1;42;IBK;M
201912;538;INFORMAL;3;42;RIPLEY;F
201912;539;DEPENDIENTE;2;34;SCOTIA;M
201912;540;INFORMAL;3;60;BCP;F
201912;541;INFORMAL;1;31;FINANC_UNO;F
201912;542;DEPENDIENTE;1;23;IBK;M
201912;543;DEPENDIENTE;1;22;IBK;F
201912;544;INFORMAL;2;25;IBK;F
201912;545;DEPENDIENTE;4;58;RIPLEY;F
201912;546;PROFESIONAL INDEPENDIENTE;1;37;IBK;F
201912;547;DEPENDIENTE;1;22;CENCOSUD;F
201912;548;PROFESIONAL INDEPENDIENTE;2;48;BCP;F
201912;549;INFORMAL;2;24;CENCOSUD;F
201912;550;INFORMAL;2;37;FINANC_UNO;F
201912;551;DEPENDIENTE;2;24;FALABELLA;M
201912;552;INFORMAL;1;32;BCP;M
201912;553;DEPENDIENTE;3;51;IBK;M
201912;554;DEPENDIENTE;1;55;IBK;M
201912;555;DEPENDIENTE;1;22;IBK;F
201912;556;INFORMAL;2;25;BCP;F
201912;557;INFORMAL;1;30;IBK;M
201912;558;INFORMAL;1;26;BCP;M
201912;559;PROFESIONAL INDEPENDIENTE;4;50;SCOTIA;F
201912;560;DEPENDIENTE;2;27;CENCOSUD;M
201912;561;DEPENDIENTE;1;34;FINANC_UNO;F
201912;562;INFORMAL;1;26;IBK;M
201912;563;INFORMAL;1;25;IBK;F
201912;564;DEPENDIENTE;4;25;FINANC_UNO;F
201912;565;PROFESIONAL INDEPENDIENTE;1;23;IBK;M
201912;566;INFORMAL;1;23;IBK;F
201912;567;DEPENDIENTE;3;38;BBVA;F
201912;568;DEPENDIENTE;1;26;IBK;M
201912;569;INFORMAL;1;26;CENCOSUD;M
201912;570;INFORMAL;4;50;CREDISCOTIA;F
201912;571;DEPENDIENTE;1;31;IBK;M
201912;572;INFORMAL;1;35;FALABELLA;M
201912;573;DEPENDIENTE;2;27;BCP;M
201912;574;INFORMAL;3;47;CREDISCOTIA;F
201912;575;PROFESIONAL INDEPENDIENTE;1;38;IBK;M
201912;576;PROFESIONAL INDEPENDIENTE;1;54;IBK;F
201912;577;PROFESIONAL INDEPENDIENTE;2;30;BBVA;M
201912;578;DEPENDIENTE;2;27;BCP;M
201912;579;INFORMAL;1;30;FALABELLA;M
201912;580;INFORMAL;2;29;FINANC_UNO;M
201912;581;DEPENDIENTE;1;36;IBK;M
201912;582;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;35;FINANC_UNO;F
201912;583;INFORMAL;1;28;IBK;M
201912;584;INFORMAL;3;42;FALABELLA;M
201912;585;INFORMAL;1;32;BCP;F
201912;586;DEPENDIENTE;1;26;IBK;F
201912;587;INFORMAL;1;69;IBK;F
201912;588;DEPENDIENTE;3;40;BCP;M
201912;589;DEPENDIENTE;1;27;IBK;F
201912;590;PROFESIONAL INDEPENDIENTE;1;28;IBK;F
201912;591;INFORMAL;1;54;IBK;F
201912;592;INFORMAL;4;50;RIPLEY;F
201912;593;DEPENDIENTE;1;43;IBK;M
201912;594;DEPENDIENTE;2;40;CREDISCOTIA;F
201912;595;INFORMAL;1;38;IBK;M
201912;596;DEPENDIENTE;2;22;FINANC_UNO;F
201912;597;DEPENDIENTE;1;55;BCP;M
201912;598;NO LABORA;2;25;BCP;M
201912;599;INFORMAL;1;40;IBK;F
201912;600;PROFESIONAL INDEPENDIENTE;3;35;SCOTIA;F
201912;601;PROFESIONAL INDEPENDIENTE;2;24;IBK;F
201912;602;DEPENDIENTE;1;44;IBK;M
201912;603;INFORMAL;1;24;IBK;F
201912;604;PROFESIONAL INDEPENDIENTE;1;29;FINANC_UNO;M
201912;605;DEPENDIENTE;2;37;BCP;M
201912;606;DEPENDIENTE;2;36;FINANC_UNO;M
201912;607;INFORMAL;1;34;BCP;F
201912;608;DEPENDIENTE;2;34;IBK;M
201912;609;DEPENDIENTE;1;29;IBK;M
201912;610;INFORMAL;1;28;IBK;F
201912;611;INFORMAL;2;38;CREDISCOTIA;F
201912;612;DEPENDIENTE;3;40;SCOTIA;F
201912;613;DEPENDIENTE;2;32;FINANC_UNO;F
201912;614;INFORMAL;1;28;IBK;M
201912;615;PROFESIONAL INDEPENDIENTE;1;26;IBK;F
201912;616;INFORMAL;2;34;FALABELLA;M
201912;617;MICROEMPRESARIO FORMAL - INDEPENDIENTE;3;47;IBK;F
201912;618;INFORMAL;1;25;BCP;F
201912;619;INFORMAL;1;49;IBK;M
201912;620;DEPENDIENTE;2;31;FINANCIERO;F
201912;621;INFORMAL;2;26;FINANC_UNO;F
201912;622;INFORMAL;5;44;BIF;M
201912;623;INFORMAL;3;52;CREDISCOTIA;F
201912;624;INFORMAL;1;36;IBK;F
201912;625;INFORMAL;1;39;IBK;F
201912;626;INFORMAL;1;27;IBK;M
201912;627;DEPENDIENTE;1;30;FALABELLA;F
201912;628;INFORMAL;1;30;IBK;F
201912;629;INFORMAL;1;54;IBK;F
201912;630;MICROEMPRESARIO FORMAL - INDEPENDIENTE;4;70;SCOTIA;M
201912;631;INFORMAL;4;34;BBVA;F
201912;632;DEPENDIENTE;2;37;IBK;M
201912;633;DEPENDIENTE;1;35;IBK;M
201912;634;DEPENDIENTE;2;30;BBVA;M
201912;635;DEPENDIENTE;1;36;FINANC_UNO;M
201912;636;PROFESIONAL INDEPENDIENTE;1;49;BCP;M
201912;637;PROFESIONAL INDEPENDIENTE;1;24;IBK;M
201912;638;INFORMAL;4;27;BCP;F
201912;639;INFORMAL;1;37;IBK;M
201912;640;INFORMAL;1;27;IBK;F
201912;641;DEPENDIENTE;3;39;BCP;M
201912;642;INFORMAL;3;22;CENCOSUD;F
201912;643;INFORMAL;2;39;IBK;F
201912;644;INFORMAL;1;22;CENCOSUD;M
201912;645;INFORMAL;2;62;FALABELLA;F
201912;646;DEPENDIENTE;1;27;IBK;M
201912;647;DEPENDIENTE;3;46;CENCOSUD;F
201912;648;INFORMAL;3;62;SCOTIA;F
201912;649;PROFESIONAL INDEPENDIENTE;2;37;IBK;M
201912;650;DEPENDIENTE;1;25;IBK;M
201912;651;INFORMAL;1;25;FALABELLA;M
201912;652;INFORMAL;4;34;RIPLEY;F
201912;653;DEPENDIENTE;1;36;IBK;F
201912;654;DEPENDIENTE;2;26;FALABELLA;F
201912;655;INFORMAL;2;29;IBK;F
201912;656;INFORMAL;1;30;IBK;M
201912;657;DEPENDIENTE;3;37;SCOTIA;F
201912;658;DEPENDIENTE;1;27;BBVA;M
201912;659;PROFESIONAL INDEPENDIENTE;1;24;BCP;M
201912;660;INFORMAL;2;42;SCOTIA;M
201912;661;PROFESIONAL INDEPENDIENTE;3;29;RIPLEY;F
201912;662;PROFESIONAL INDEPENDIENTE;1;30;BCP;M
201912;663;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;25;IBK;F
201912;664;DEPENDIENTE;3;24;IBK;M
201912;665;DEPENDIENTE;1;58;IBK;F
201912;666;INFORMAL;1;57;BCP;M
201912;667;PROFESIONAL INDEPENDIENTE;1;37;IBK;M
201912;668;INFORMAL;2;24;FALABELLA;M
201912;669;INFORMAL;2;57;CREDISCOTIA;F
201912;670;INFORMAL;1;56;IBK;M
201912;671;DEPENDIENTE;2;26;BCP;M
201912;672;INFORMAL;1;31;IBK;F
201912;673;PROFESIONAL INDEPENDIENTE;1;33;IBK;M
201912;674;INFORMAL;1;23;IBK;M
201912;675;INFORMAL;1;55;IBK;F
201912;676;INFORMAL;4;28;CENCOSUD;F
201912;677;DEPENDIENTE;1;27;IBK;F
201912;678;DEPENDIENTE;1;43;IBK;F
201912;679;INFORMAL;3;36;SCOTIA;M
201912;680;DEPENDIENTE;1;60;BCP;M
201912;681;INFORMAL;3;42;BBVA;M
201912;682;DEPENDIENTE;3;41;BBVA;F
201912;683;INFORMAL;1;44;BCP;F
201912;684;DEPENDIENTE;2;31;FALABELLA;M
201912;685;DEPENDIENTE;1;26;IBK;F
201912;686;INFORMAL;1;39;BCP;M
201912;687;DEPENDIENTE;1;25;BBVA;M
201912;688;INFORMAL;1;44;IBK;M
201912;689;INFORMAL;1;43;FALABELLA;M
201912;690;INFORMAL;1;45;IBK;F
201912;691;INFORMAL;2;29;FINANC_UNO;F
201912;692;INFORMAL;4;34;FINANC_UNO;M
201912;693;PROFESIONAL INDEPENDIENTE;3;25;BCP;M
201912;694;DEPENDIENTE;3;41;FINANC_UNO;F
201912;695;INFORMAL;1;58;IBK;F
201912;696;INFORMAL;1;65;FALABELLA;F
201912;697;PROFESIONAL INDEPENDIENTE;1;25;BBVA;F
201912;698;INFORMAL;2;25;FALABELLA;M
201912;699;DEPENDIENTE;1;34;FALABELLA;F
201912;700;DEPENDIENTE;2;49;IBK;F
201912;701;INFORMAL;3;39;CREDISCOTIA;F
201912;702;PROFESIONAL INDEPENDIENTE;2;25;BCP;F
201912;703;INFORMAL;1;30;FALABELLA;F
201912;704;INFORMAL;1;36;FINANC_UNO;M
201912;705;PROFESIONAL INDEPENDIENTE;2;22;IBK;M
201912;706;DEPENDIENTE;1;44;IBK;M
201912;707;PROFESIONAL INDEPENDIENTE;2;27;FALABELLA;M
201912;708;DEPENDIENTE;1;24;BCP;M
201912;709;PROFESIONAL INDEPENDIENTE;1;40;FALABELLA;F
201912;710;DEPENDIENTE;1;25;IBK;M
201912;711;DEPENDIENTE;1;42;IBK;M
201912;712;PROFESIONAL INDEPENDIENTE;1;26;FALABELLA;F
201912;713;INFORMAL;2;57;CREDISCOTIA;M
201912;714;INFORMAL;1;41;IBK;F
201912;715;INFORMAL;1;30;IBK;F
201912;716;INFORMAL;1;28;IBK;F
201912;717;DEPENDIENTE;1;24;IBK;M
201912;718;INFORMAL;3;31;IBK;F
201912;719;INFORMAL;1;49;IBK;F
201912;720;INFORMAL;1;26;FALABELLA;F
201912;721;DEPENDIENTE;1;54;IBK;M
201912;722;DEPENDIENTE;1;39;CENCOSUD;F
201912;723;DEPENDIENTE;2;33;CREDISCOTIA;F
201912;724;PROFESIONAL INDEPENDIENTE;3;33;CENCOSUD;M
201912;725;INFORMAL;3;56;IBK;F
201912;726;DEPENDIENTE;1;30;BBVA;F
201912;727;DEPENDIENTE;1;24;IBK;F
201912;728;DEPENDIENTE;1;35;IBK;M
201912;729;DEPENDIENTE;2;54;IBK;M
201912;730;PROFESIONAL INDEPENDIENTE;2;23;BCP;M
201912;731;INFORMAL;2;25;CENCOSUD;F
201912;732;DEPENDIENTE;1;25;IBK;M
201912;733;PROFESIONAL INDEPENDIENTE;1;24;FALABELLA;M
201912;734;INFORMAL;1;36;IBK;M
201912;735;INFORMAL;1;64;IBK;M
201912;736;DEPENDIENTE;2;24;FINANC_UNO;M
201912;737;INFORMAL;1;28;FALABELLA;F
201912;738;PROFESIONAL INDEPENDIENTE;2;52;CENCOSUD;F
201912;739;INFORMAL;2;41;FALABELLA;M
201912;740;DEPENDIENTE;3;64;CREDISCOTIA;F
201912;741;INFORMAL;2;35;SCOTIA;F
201912;742;NO LABORA;3;27;FALABELLA;F
201912;743;INFORMAL;3;32;CENCOSUD;M
201912;744;INFORMAL;2;52;FINANC_UNO;M
201912;745;DEPENDIENTE;1;34;IBK;M
201912;746;INFORMAL;1;55;IBK;F
201912;747;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;53;IBK;M
201912;748;DEPENDIENTE;1;43;IBK;F
201912;749;DEPENDIENTE;1;25;IBK;M
201912;750;DEPENDIENTE;1;26;IBK;F
201912;751;MICROEMPRESARIO FORMAL - INDEPENDIENTE;3;31;IBK;F
201912;752;INFORMAL;1;64;IBK;F
201912;753;DEPENDIENTE;3;43;FALABELLA;M
201912;754;INFORMAL;1;25;IBK;M
201912;755;DEPENDIENTE;1;41;IBK;F
201912;756;DEPENDIENTE;2;59;CREDISCOTIA;M
201912;757;DEPENDIENTE;1;44;IBK;M
201912;758;DEPENDIENTE;1;28;FALABELLA;M
201912;759;INFORMAL;1;41;SCOTIA;M
201912;760;DEPENDIENTE;1;40;AZTECA;F
201912;761;INFORMAL;1;27;IBK;M
201912;762;INFORMAL;2;37;IBK;F
201912;763;PROFESIONAL INDEPENDIENTE;1;61;IBK;F
201912;764;INFORMAL;2;61;SCOTIA;F
201912;765;DEPENDIENTE;4;45;FINANC_UNO;M
201912;766;INFORMAL;1;27;IBK;F
201912;767;DEPENDIENTE;1;25;BCP;M
201912;768;INFORMAL;1;48;IBK;F
201912;769;DEPENDIENTE;1;27;IBK;M
201912;770;PROFESIONAL INDEPENDIENTE;1;26;IBK;M
201912;771;DEPENDIENTE;1;23;IBK;M
201912;772;INFORMAL;3;24;FALABELLA;M
201912;773;DEPENDIENTE;1;24;BCP;M
201912;774;INFORMAL;1;24;IBK;F
201912;775;DEPENDIENTE;1;41;IBK;F
201912;776;INFORMAL;4;56;CREDISCOTIA;F
201912;777;DEPENDIENTE;1;61;FALABELLA;M
201912;778;DEPENDIENTE;2;27;FALABELLA;M
201912;779;DEPENDIENTE;1;41;IBK;M
201912;780;DEPENDIENTE;4;53;BIF;M
201912;781;INFORMAL;3;34;FALABELLA;M
201912;782;INFORMAL;3;48;FINANC_UNO;F
201912;783;PROFESIONAL INDEPENDIENTE;3;37;CREDISCOTIA;F
201912;784;DEPENDIENTE;1;24;BCP;M
201912;785;DEPENDIENTE;2;41;BCP;M
201912;786;DEPENDIENTE;1;32;IBK;F
201912;787;DEPENDIENTE;3;26;FINANC_UNO;M
201912;788;DEPENDIENTE;3;25;IBK;M
201912;789;INFORMAL;3;29;IBK;M
201912;790;INFORMAL;4;26;FALABELLA;F
201912;791;INFORMAL;3;29;FINANC_UNO;M
201912;792;PROFESIONAL INDEPENDIENTE;3;50;FALABELLA;M
201912;793;INFORMAL;2;34;RIPLEY;F
201912;794;INFORMAL;1;42;IBK;F
201912;795;INFORMAL;2;42;SCOTIA;F
201912;796;DEPENDIENTE;1;23;BCP;M
201912;797;DEPENDIENTE;3;36;SCOTIA;F
201912;798;INFORMAL;2;38;IBK;F
201912;799;INFORMAL;1;27;BBVA;M
201912;800;INFORMAL;1;64;IBK;F
201912;801;INFORMAL;3;51;FINANC_UNO;F
201912;802;INFORMAL;4;47;FALABELLA;F
201912;803;DEPENDIENTE;1;67;RIPLEY;M
201912;804;DEPENDIENTE;2;38;FALABELLA;M
201912;805;MICROEMPRESARIO FORMAL - INDEPENDIENTE;3;51;CREDISCOTIA;F
201912;806;PROFESIONAL INDEPENDIENTE;1;45;IBK;F
201912;807;DEPENDIENTE;2;58;SCOTIA;M
201912;808;DEPENDIENTE;1;26;IBK;M
201912;809;INFORMAL;1;25;BBVA;M
201912;810;DEPENDIENTE;1;34;BCP;M
201912;811;DEPENDIENTE;1;42;IBK;F
201912;812;INFORMAL;3;54;IBK;F
201912;813;ACCIONISTA EMPRESA;5;42;CENCOSUD;F
201912;814;DEPENDIENTE;1;26;BBVA;M
201912;815;INFORMAL;1;36;IBK;F
201912;816;INFORMAL;1;32;IBK;F
201912;817;INFORMAL;1;23;IBK;M
201912;818;INFORMAL;2;29;FALABELLA;M
201912;819;INFORMAL;2;25;FINANC_UNO;F
201912;820;JUBILADO;1;56;SCOTIA;F
201912;821;PROFESIONAL INDEPENDIENTE;1;25;IBK;F
201912;822;PROFESIONAL INDEPENDIENTE;3;30;FINANC_UNO;M
201912;823;PROFESIONAL INDEPENDIENTE;1;40;IBK;M
201912;824;DEPENDIENTE;1;34;IBK;M
201912;825;PROFESIONAL INDEPENDIENTE;3;35;SCOTIA;F
201912;826;PROFESIONAL INDEPENDIENTE;1;34;CENCOSUD;F
201912;827;INFORMAL;1;33;FALABELLA;F
201912;828;PROFESIONAL INDEPENDIENTE;1;39;IBK;F
201912;829;INFORMAL;2;27;IBK;M
201912;830;PROFESIONAL INDEPENDIENTE;1;54;IBK;F
201912;831;NO LABORA;1;64;IBK;M
201912;832;INFORMAL;3;47;FALABELLA;F
201912;833;INFORMAL;1;37;IBK;F
201912;834;PROFESIONAL INDEPENDIENTE;1;25;BCP;F
201912;835;DEPENDIENTE;3;25;IBK;M
201912;836;DEPENDIENTE;3;31;RIPLEY;F
201912;837;INFORMAL;2;27;BCP;M
201912;838;INFORMAL;1;48;IBK;F
201912;839;INFORMAL;3;60;BIF;M
201912;840;INFORMAL;1;22;IBK;F
201912;841;DEPENDIENTE;2;40;BCP;M
201912;842;DEPENDIENTE;1;24;IBK;F
201912;843;DEPENDIENTE;2;34;IBK;F
201912;844;INFORMAL;4;32;IBK;F
201912;845;DEPENDIENTE;3;30;BBVA;M
201912;846;INFORMAL;1;45;IBK;F
201912;847;DEPENDIENTE;4;52;SCOTIA;F
201912;848;DEPENDIENTE;1;62;IBK;M
201912;849;PROFESIONAL INDEPENDIENTE;2;30;FINANC_UNO;M
201912;850;INFORMAL;1;28;BBVA;F
201912;851;DEPENDIENTE;1;36;BBVA;F
201912;852;INFORMAL;4;37;SCOTIA;M
201912;853;DEPENDIENTE;4;56;IBK;M
201912;854;DEPENDIENTE;1;46;IBK;F
201912;855;INFORMAL;1;33;IBK;M
201912;856;PROFESIONAL INDEPENDIENTE;3;26;BIF;F
201912;857;MICROEMPRESARIO FORMAL - INDEPENDIENTE;2;40;IBK;M
201912;858;INFORMAL;1;33;IBK;M
201912;859;DEPENDIENTE;1;28;FALABELLA;F
201912;860;DEPENDIENTE;1;24;IBK;F
201912;861;DEPENDIENTE;3;36;BBVA;M
201912;862;PROFESIONAL INDEPENDIENTE;1;32;BCP;M
201912;863;DEPENDIENTE;1;30;BBVA;M
201912;864;INFORMAL;3;51;FALABELLA;F
201912;865;PROFESIONAL INDEPENDIENTE;2;43;FALABELLA;F
201912;866;MICROEMPRESARIO FORMAL - INDEPENDIENTE;2;26;FALABELLA;F
201912;867;DEPENDIENTE;4;39;CREDISCOTIA;F
201912;868;INFORMAL;1;23;IBK;F
201912;869;PROFESIONAL INDEPENDIENTE;1;69;BBVA;M
201912;870;DEPENDIENTE;1;26;IBK;M
201912;871;INFORMAL;1;28;IBK;F
201912;872;DEPENDIENTE;3;54;FINANC_UNO;F
201912;873;PROFESIONAL INDEPENDIENTE;2;36;IBK;M
201912;874;DEPENDIENTE;1;36;BBVA;M
201912;875;INFORMAL;2;54;IBK;F
201912;876;INFORMAL;4;54;RIPLEY;F
201912;877;INFORMAL;2;45;BBVA;M
201912;878;DEPENDIENTE;3;45;RIPLEY;F
201912;879;INFORMAL;1;42;IBK;F
201912;880;INFORMAL;1;24;IBK;M
201912;881;PROFESIONAL INDEPENDIENTE;1;26;BBVA;F
201912;882;DEPENDIENTE;1;26;IBK;M
201912;883;INFORMAL;1;30;IBK;F
201912;884;PROFESIONAL INDEPENDIENTE;3;30;IBK;F
201912;885;INFORMAL;1;31;FALABELLA;F
201912;886;DEPENDIENTE;1;24;IBK;M
201912;887;INFORMAL;2;24;BCP;M
201912;888;PROFESIONAL INDEPENDIENTE;3;34;SCOTIA;F
201912;889;INFORMAL;1;26;IBK;F
201912;890;PROFESIONAL INDEPENDIENTE;1;52;SCOTIA;M
201912;891;PROFESIONAL INDEPENDIENTE;1;28;IBK;F
201912;892;INFORMAL;3;55;RIPLEY;M
201912;893;INFORMAL;1;47;IBK;F
201912;894;INFORMAL;3;31;FALABELLA;M
201912;895;INFORMAL;2;27;FALABELLA;M
201912;896;INFORMAL;1;26;IBK;F
201912;897;DEPENDIENTE;2;24;BCP;F
201912;898;DEPENDIENTE;4;51;CENCOSUD;M
201912;899;DEPENDIENTE;1;35;IBK;F
201912;900;PROFESIONAL INDEPENDIENTE;3;37;RIPLEY;M
201912;901;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;35;BBVA;M
201912;902;INFORMAL;1;26;FALABELLA;F
201912;903;DEPENDIENTE;3;52;BCP;M
201912;904;PROFESIONAL INDEPENDIENTE;3;49;CREDISCOTIA;F
201912;905;PROFESIONAL INDEPENDIENTE;3;28;FALABELLA;F
201912;906;INFORMAL;1;24;IBK;M
201912;907;DEPENDIENTE;4;32;CREDISCOTIA;M
201912;908;INFORMAL;2;34;FALABELLA;F
201912;909;INFORMAL;2;44;CREDISCOTIA;M
201912;910;DEPENDIENTE;3;57;FALABELLA;M
201912;911;DEPENDIENTE;1;46;IBK;M
201912;912;DEPENDIENTE;3;36;FINANC_UNO;F
201912;913;INFORMAL;1;50;CREDISCOTIA;M
201912;914;INFORMAL;2;49;IBK;F
201912;915;DEPENDIENTE;1;24;IBK;M
201912;916;INFORMAL;3;52;CENCOSUD;F
201912;917;PROFESIONAL INDEPENDIENTE;2;29;CENCOSUD;F
201912;918;DEPENDIENTE;3;42;IBK;M
201912;919;INFORMAL;1;23;IBK;F
201912;920;PROFESIONAL INDEPENDIENTE;3;29;SCOTIA;M
201912;921;DEPENDIENTE;2;45;SCOTIA;M
201912;922;PROFESIONAL INDEPENDIENTE;1;27;BCP;F
201912;923;INFORMAL;1;29;IBK;M
201912;924;INFORMAL;3;25;FALABELLA;F
201912;925;INFORMAL;1;25;IBK;F
201912;926;DEPENDIENTE;3;34;BIF;F
201912;927;DEPENDIENTE;1;29;BCP;M
201912;928;INFORMAL;2;31;BCP;F
201912;929;INFORMAL;2;31;FALABELLA;F
201912;930;DEPENDIENTE;2;48;RIPLEY;F
201912;931;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;61;IBK;M
201912;932;PROFESIONAL INDEPENDIENTE;2;32;IBK;F
201912;933;DEPENDIENTE;1;28;IBK;M
201912;934;INFORMAL;2;46;FINANC_UNO;F
201912;935;INFORMAL;1;27;IBK;M
201912;936;INFORMAL;2;54;CENCOSUD;F
201912;937;DEPENDIENTE;3;28;FALABELLA;F
201912;938;INFORMAL;1;30;BCP;M
201912;939;INFORMAL;4;34;BCP;M
201912;940;DEPENDIENTE;1;43;IBK;F
201912;941;DEPENDIENTE;3;39;IBK;F
201912;942;INFORMAL;1;33;FALABELLA;M
201912;943;DEPENDIENTE;1;48;IBK;F
201912;944;PROFESIONAL INDEPENDIENTE;4;42;BCP;F
201912;945;INFORMAL;1;31;BCP;F
201912;946;INFORMAL;3;24;CREDISCOTIA;F
201912;947;PROFESIONAL INDEPENDIENTE;1;31;IBK;F
201912;948;DEPENDIENTE;2;38;IBK;M
201912;949;INFORMAL;1;48;IBK;M
201912;950;DEPENDIENTE;3;37;IBK;M
201912;951;INFORMAL;1;40;IBK;M
201912;952;INFORMAL;1;39;IBK;F
201912;953;DEPENDIENTE;1;56;IBK;F
201912;954;DEPENDIENTE;3;24;IBK;M
201912;955;INFORMAL;1;50;SCOTIA;M
201912;956;DEPENDIENTE;2;43;IBK;M
201912;957;INFORMAL;1;37;IBK;F
201912;958;INFORMAL;1;45;RIPLEY;F
201912;959;DEPENDIENTE;1;27;BCP;M
201912;960;INFORMAL;1;29;IBK;F
201912;961;MICROEMPRESARIO FORMAL - INDEPENDIENTE;3;25;CENCOSUD;F
201912;962;PROFESIONAL INDEPENDIENTE;2;53;BCP;F
201912;963;DEPENDIENTE;1;41;IBK;F
201912;964;INFORMAL;1;27;BCP;F
201912;965;DEPENDIENTE;1;21;BCP;M
201912;966;DEPENDIENTE;1;29;IBK;M
201912;967;INFORMAL;2;25;FINANC_UNO;M
201912;968;INFORMAL;3;62;SCOTIA;F
201912;969;INFORMAL;1;28;FINANC_UNO;M
201912;970;DEPENDIENTE;1;37;IBK;F
201912;971;INFORMAL;3;51;IBK;M
201912;972;DEPENDIENTE;1;47;IBK;M
201912;973;NO LABORA;1;35;IBK;M
201912;974;INFORMAL;1;26;FALABELLA;F
201912;975;DEPENDIENTE;2;32;BCP;M
201912;976;PROFESIONAL INDEPENDIENTE;2;27;BCP;F
201912;977;INFORMAL;3;51;IBK;F
201912;978;INFORMAL;4;48;FINANCIERO;M
201912;979;PROFESIONAL INDEPENDIENTE;3;42;FINANC_UNO;M
201912;980;DEPENDIENTE;4;49;FINANC_UNO;F
201912;981;DEPENDIENTE;1;23;BCP;F
201912;982;PROFESIONAL INDEPENDIENTE;2;29;BBVA;F
201912;983;INFORMAL;1;28;IBK;F
201912;984;INFORMAL;3;40;IBK;M
201912;985;INFORMAL;1;65;IBK;F
201912;986;INFORMAL;1;35;IBK;F
201912;987;INFORMAL;2;38;BCP;M
201912;988;INFORMAL;3;51;FINANC_UNO;F
201912;989;DEPENDIENTE;1;27;BCP;M
201912;990;INFORMAL;4;46;FINANC_UNO;M
201912;991;DEPENDIENTE;3;68;SCOTIA;M
201912;992;DEPENDIENTE;1;43;FALABELLA;F
201912;993;PROFESIONAL INDEPENDIENTE;1;36;IBK;F
201912;994;INFORMAL;3;40;FALABELLA;M
201912;995;DEPENDIENTE;1;51;IBK;M
201912;996;PROFESIONAL INDEPENDIENTE;1;54;IBK;F
201912;997;INFORMAL;3;31;BBVA;F
201912;998;DEPENDIENTE;1;24;IBK;M
201912;999;DEPENDIENTE;1;47;IBK;M
201912;1000;INFORMAL;2;57;IBK;M
201912;1001;INFORMAL;1;24;CENCOSUD;M
201912;1002;INFORMAL;4;39;FINANC_UNO;F
201912;1003;INFORMAL;1;44;IBK;M
201912;1004;PROFESIONAL INDEPENDIENTE;3;56;SCOTIA;F
201912;1005;DEPENDIENTE;2;34;FALABELLA;M
201912;1006;DEPENDIENTE;1;22;IBK;M
201912;1007;INFORMAL;1;21;IBK;M
201912;1008;PROFESIONAL INDEPENDIENTE;1;41;BBVA;M
201912;1009;INFORMAL;1;40;BCP;M
201912;1010;INFORMAL;1;47;FINANCIERO;M
201912;1011;DEPENDIENTE;2;37;FALABELLA;M
201912;1012;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;38;BBVA;M
201912;1013;INFORMAL;1;42;FINANC_UNO;F
201912;1014;DEPENDIENTE;1;49;IBK;M
201912;1015;MICROEMPRESARIO FORMAL - INDEPENDIENTE;3;40;BCP;M
201912;1016;DEPENDIENTE;3;25;FALABELLA;F
201912;1017;DEPENDIENTE;2;29;FALABELLA;M
201912;1018;INFORMAL;2;36;FALABELLA;F
201912;1019;INFORMAL;2;23;FALABELLA;M
201912;1020;PROFESIONAL INDEPENDIENTE;1;25;BCP;M
201912;1021;PROFESIONAL INDEPENDIENTE;3;34;BCP;F
201912;1022;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;42;IBK;M
201912;1023;MICROEMPRESARIO FORMAL - INDEPENDIENTE;2;54;BBVA;M
201912;1024;INFORMAL;2;32;IBK;F
201912;1025;INFORMAL;1;34;IBK;F
201912;1026;INFORMAL;1;42;IBK;M
201912;1027;INFORMAL;3;68;FINANC_UNO;F
201912;1028;PROFESIONAL INDEPENDIENTE;2;26;FINANC_UNO;M
